BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,PARTIND
0,16000,74459.0,103255.0,DebtCon,Other,6.0,3.0,0.0,72.8645903970288,1.0,21.0,24.935229965381,0
0,16000,20648.0,167020.0,HomeImp,Self,5.0,0.0,0.0,315.466565606104,0.0,26.0,25.9129760089903,1
0,16000,82097.0,100225.0,DebtCon,Other,0.0,0.0,0.0,129.374513203628,0.0,22.0,39.8272172031352,1
0,16000,133193.0,160919.0,DebtCon,Mgr,,0.0,0.0,223.338521083368,0.0,18.0,37.3015175009898,1
0,16000,88093.0,106943.0,DebtCon,ProfExe,7.0,0.0,0.0,207.202850466962,1.0,36.0,42.5730795021044,1
1,16000,20000.0,60000.0,HomeImp,Other,11.0,0.0,0.0,51.0333333333333,0.0,9.0,,1
0,16000,31000.0,54000.0,DebtCon,Other,16.0,0.0,0.0,110.6,1.0,18.0,,1
0,16000,101000.0,130000.0,DebtCon,ProfExe,7.5,0.0,0.0,102.5,0.0,14.0,,1
0,16000,62200.0,89200.0,DebtCon,Other,1.9,0.0,0.0,176.533333333333,1.0,31.0,,1
0,16000,90900.0,152300.0,HomeImp,ProfExe,5.0,0.0,0.0,102.5,0.0,17.0,,1
0,16000,42000.0,63400.0,HomeImp,Office,3.5,0.0,0.0,123.8,0.0,18.0,,1
0,16000,38600.0,57822.0,DebtCon,Other,17.0,0.0,0.0,276.966666666667,0.0,22.0,,1
0,16000,96000.0,160050.0,,Other,,1.0,,260.766666666667,,24.0,,1
0,16000,65000.0,91000.0,DebtCon,Mgr,0.2,0.0,0.0,85.2333333333333,0.0,17.0,,1
0,16000,16300.0,128200.0,DebtCon,Other,10.0,0.0,0.0,366.266666666667,1.0,10.0,,0
1,16000,69322.0,106189.0,HomeImp,ProfExe,2.0,1.0,1.0,238.4,0.0,31.0,,1
1,16000,83200.0,,DebtCon,ProfExe,0.6,0.0,0.0,318.566666666667,9.0,27.0,,0
1,16000,88238.0,117500.0,DebtCon,Other,4.0,0.0,3.0,176.466666666667,5.0,34.0,,0
1,16000,50000.0,71130.0,DebtCon,ProfExe,2.5,0.0,0.0,189.7,0.0,22.0,,1
1,16000,70000.0,87400.0,DebtCon,Office,18.0,,3.0,145.866666666667,3.0,18.0,,0
0,16000,63005.0,90908.0,HomeImp,Other,,0.0,0.0,295.115250353602,0.0,20.0,29.0148765093483,0
0,16000,,33382.0,DebtCon,Other,13.0,,,84.9311813202118,1.0,9.0,33.7207833779933,1
0,16000,98338.0,115759.0,DebtCon,Other,8.0,0.0,0.0,296.076261775371,1.0,19.0,30.0627357121989,1
0,16000,84505.0,108652.0,DebtCon,Office,30.0,,1.0,332.385736011615,2.0,48.0,33.7421819504128,1
0,16000,71670.0,84124.0,DebtCon,Other,10.0,0.0,0.0,81.5961288370193,3.0,12.0,32.9488989669592,0
0,16000,52546.0,63837.0,DebtCon,Other,7.0,0.0,1.0,122.196324937775,2.0,49.0,30.1432613279173,0
0,16000,77067.0,94613.0,DebtCon,Other,5.0,0.0,0.0,207.413390399939,3.0,18.0,41.0589890671237,1
0,16000,,46140.0,DebtCon,Other,,,,344.580126008546,,16.0,31.640812777514,0
0,16000,85228.0,91519.0,HomeImp,Office,,0.0,0.0,162.77120091686,0.0,26.0,43.5838825250342,0
0,16000,62973.0,87698.0,DebtCon,Office,1.0,0.0,0.0,156.428115493372,0.0,24.0,23.5708008354627,1
0,16000,140979.0,181166.0,DebtCon,Mgr,9.0,0.0,0.0,236.707118279745,0.0,21.0,27.8413398812205,0
0,16000,57944.0,89778.0,HomeImp,ProfExe,2.0,0.0,0.0,135.60607791313,0.0,12.0,25.725793663741,0
0,16000,65901.0,85627.0,DebtCon,Office,5.0,0.0,0.0,117.357032465977,0.0,20.0,21.4453414169957,1
0,16000,66395.0,85782.0,DebtCon,Other,1.0,2.0,1.0,99.5192175509013,1.0,25.0,33.2069696301906,1
0,16000,69861.0,87086.0,DebtCon,Other,7.0,0.0,0.0,205.328045805777,2.0,18.0,43.4363343452273,0
1,16100,49371.0,77400.0,DebtCon,Office,3.0,2.0,2.0,214.060376160458,1.0,51.0,44.2167638900535,1
0,16100,76644.0,103192.0,DebtCon,Other,5.0,2.0,0.0,76.0779354531263,0.0,20.0,24.1879338589627,0
0,16100,94089.0,159427.0,HomeImp,ProfExe,6.0,0.0,0.0,101.960460073882,0.0,16.0,35.9949795288942,0
1,16100,,30695.0,HomeImp,Other,11.0,0.0,1.0,64.3357411192883,2.0,2.0,29.2330148390182,1
0,16100,63798.0,91045.0,HomeImp,Other,,0.0,0.0,298.210731194729,0.0,19.0,30.9616451275123,0
0,16100,59734.0,93756.0,DebtCon,Office,31.0,0.0,0.0,210.158937361032,0.0,21.0,32.5962195645022,0
0,16100,99844.0,114647.0,DebtCon,Other,11.0,0.0,0.0,169.983555998641,0.0,27.0,33.5232785360717,0
0,16100,107758.0,124610.0,DebtCon,ProfExe,0.0,0.0,0.0,129.178898129411,0.0,29.0,34.2115674001172,1
0,16100,45973.0,64430.0,HomeImp,Office,3.0,0.0,0.0,117.073753160052,0.0,17.0,33.8247163983922,0
0,16100,63152.0,85097.0,DebtCon,Office,5.0,0.0,0.0,102.400897788298,1.0,20.0,24.1755329135365,0
0,16100,76981.0,106014.0,DebtCon,ProfExe,0.0,0.0,0.0,269.342628679069,1.0,21.0,39.7991122833449,0
1,16100,33209.0,52000.0,DebtCon,Other,8.0,0.0,0.0,91.3,1.0,15.0,,1
1,16100,61712.0,82649.0,DebtCon,Other,12.0,0.0,0.0,94.6451236033861,0.0,9.0,27.5488312041056,1
0,16100,105719.0,116491.0,DebtCon,Other,1.0,0.0,0.0,117.873612061018,2.0,20.0,38.7636997007549,1
0,16100,47198.0,79384.0,DebtCon,Other,1.0,,1.0,297.482504601895,1.0,9.0,36.7361136665503,1
0,16100,41379.0,57862.0,DebtCon,Other,17.0,0.0,0.0,282.006289423402,0.0,21.0,30.7084874010871,1
0,16100,54715.0,71673.0,DebtCon,Office,1.0,0.0,0.0,186.215828686861,0.0,25.0,29.6705063627476,0
0,16100,49244.0,65523.0,HomeImp,Office,2.0,0.0,0.0,110.219893370734,0.0,17.0,31.0015237056471,1
0,16100,,29725.0,DebtCon,Other,11.0,,,85.9515304376338,2.0,8.0,33.4960465569822,0
0,16100,26276.0,168105.0,HomeImp,Self,7.0,0.0,0.0,336.198464510536,0.0,26.0,25.9918199453511,1
0,16100,51041.0,72749.0,DebtCon,Other,8.0,0.0,0.0,90.3259506739031,2.0,15.0,43.8977303285327,0
0,16100,72942.0,99544.0,DebtCon,Other,5.0,2.0,0.0,54.9456788728028,1.0,20.0,23.2829333916879,1
0,16100,81145.0,92943.0,DebtCon,ProfExe,8.0,1.0,2.0,343.498916763603,,41.0,37.5579766274607,0
0,16100,68905.0,91572.0,DebtCon,Office,3.0,0.0,0.0,165.457124580154,0.0,25.0,24.920119988625,1
0,16200,43794.0,69458.0,HomeImp,Office,2.0,0.0,0.0,140.502916339155,0.0,18.0,31.1095286668602,1
0,16200,25329.0,37433.0,DebtCon,ProfExe,21.0,1.0,0.0,207.159547530986,2.0,16.0,32.7180880271355,0
0,16200,104896.0,137950.0,DebtCon,Office,2.0,,,112.283094352136,2.0,15.0,32.7613379636087,1
0,16200,62258.0,92595.0,DebtCon,Office,2.0,0.0,0.0,177.854219539928,0.0,25.0,22.2196004703034,1
0,16200,49552.0,82523.0,DebtCon,Mgr,4.0,0.0,0.0,131.705715402699,1.0,8.0,28.1720328880297,1
0,16200,68873.0,101797.0,HomeImp,ProfExe,23.0,0.0,0.0,220.965152273919,0.0,23.0,36.2593373346512,1
0,16200,87248.0,116407.0,DebtCon,Other,20.0,0.0,0.0,270.007681204898,1.0,16.0,24.5432688157229,0
0,16200,49780.0,109050.0,HomeImp,Office,2.0,,2.0,128.288529272017,0.0,23.0,39.5768114299871,1
0,16200,,95280.0,,Other,,0.0,0.0,194.460016189393,1.0,10.0,33.1237281771441,1
0,16200,70703.0,87682.0,DebtCon,Other,10.0,0.0,0.0,87.2113285564575,3.0,10.0,31.3792688369654,1
0,16200,62783.0,94394.0,DebtCon,Office,1.0,0.0,0.0,167.42934702585,0.0,25.0,23.6911568532424,1
1,16200,83448.0,135447.0,DebtCon,Mgr,17.0,0.0,5.0,129.780131637167,9.0,19.0,45.5544154825315,1
0,16200,53600.0,73500.0,DebtCon,Other,5.0,,,104.733333333333,1.0,8.0,,1
0,16200,95465.0,114758.0,DebtCon,Other,7.0,0.0,0.0,298.464435323852,2.0,19.0,32.6225601018651,0
1,16200,71530.0,88569.0,DebtCon,Mgr,14.0,0.0,0.0,,0.0,1.0,35.8867101534441,0
0,16200,96049.0,129091.0,DebtCon,Mgr,5.0,,,251.160893829381,3.0,42.0,36.6921679065061,1
0,16200,22956.0,44866.0,DebtCon,Mgr,16.0,0.0,0.0,114.759019173498,1.0,17.0,24.0908821669504,1
1,16200,118585.0,131940.0,DebtCon,Sales,5.0,0.0,0.0,202.385169930403,2.0,40.0,23.9771122243521,0
1,16200,23466.0,206368.0,DebtCon,Mgr,9.0,7.0,3.0,141.027426515543,10.0,41.0,32.3684977701346,1
0,16200,86021.0,113030.0,DebtCon,Other,20.0,0.0,0.0,284.159766685214,0.0,17.0,26.6501653102879,0
0,16200,105502.0,117705.0,DebtCon,Other,0.0,0.0,0.0,125.242588610948,2.0,21.0,38.8106617067944,1
0,16200,76211.0,104348.0,DebtCon,Other,0.0,0.0,0.0,141.046824358436,1.0,18.0,33.3344119171959,1
0,16200,81933.0,131208.0,DebtCon,ProfExe,13.0,0.0,0.0,308.532027174538,0.0,19.0,29.6036837500956,1
1,16200,34984.0,46382.0,DebtCon,Other,11.0,0.0,0.0,175.144319489273,3.0,20.0,39.7409281270676,1
1,16200,46115.0,61917.0,HomeImp,Other,2.0,0.0,0.0,259.360697526572,0.0,47.0,43.717499442267,0
1,16300,31800.0,63000.0,DebtCon,Other,12.0,1.0,5.0,124.9,1.0,14.0,,1
0,16300,22352.0,165315.0,HomeImp,Self,9.0,0.0,0.0,304.334695095889,0.0,27.0,27.5624266695103,0
0,16300,7774.0,88649.0,HomeImp,Other,14.0,0.0,1.0,257.9159219125,0.0,22.0,28.1304787798368,1
1,16300,79087.0,102921.0,DebtCon,Sales,23.0,0.0,0.0,256.253084310578,0.0,45.0,36.9870856935098,0
0,16300,84480.0,101243.0,DebtCon,Office,30.0,,0.0,337.342304080026,2.0,49.0,35.4128703512358,1
0,16300,71510.0,89756.0,DebtCon,Other,2.0,0.0,0.0,193.13589022134,0.0,30.0,31.4135858317574,1
0,16300,105169.0,134992.0,DebtCon,Other,1.0,0.0,0.0,277.992945555835,0.0,46.0,41.9498545040609,0
0,16300,96431.0,161284.0,,Other,,0.0,,256.371932295087,,23.0,39.0778135097436,0
0,16300,67524.0,85577.0,DebtCon,Other,8.0,0.0,0.0,75.4343279865615,3.0,11.0,31.7618287773625,0
0,16300,43500.0,69875.0,DebtCon,ProfExe,5.0,0.0,0.0,245.533333333333,3.0,32.0,,1
1,16300,25004.0,65000.0,DebtCon,Other,2.0,0.0,0.0,199.833333333333,0.0,7.0,,1
0,16300,56075.0,88870.0,,ProfExe,11.0,0.0,0.0,,1.0,16.0,24.6892936846797,1
0,16300,59901.0,83232.0,HomeImp,Other,,0.0,0.0,284.514305378794,0.0,20.0,27.8988027476933,1
1,16300,49868.0,76131.0,DebtCon,Other,9.0,0.0,0.0,81.2741557970428,2.0,9.0,40.3725565411023,1
0,16300,69327.0,102426.0,HomeImp,ProfExe,8.0,0.0,0.0,246.754666108708,1.0,12.0,36.4090944983573,1
0,16300,32188.0,78914.0,HomeImp,Other,,0.0,0.0,250.725546185872,0.0,49.0,40.7221963463594,1
0,16300,102826.0,114692.0,DebtCon,Other,8.0,0.0,0.0,317.507973827732,1.0,18.0,31.9142380105072,1
0,16300,34297.0,42629.0,HomeImp,Other,9.0,0.0,0.0,80.4892383377348,2.0,11.0,30.284772591188,0
0,16300,66038.0,98585.0,DebtCon,Office,1.0,0.0,0.0,162.065411896788,3.0,19.0,32.7534606699801,0
0,16400,50941.0,78801.0,DebtCon,ProfExe,4.0,0.0,0.0,266.040798967936,2.0,32.0,32.9043570109803,0
0,16400,74904.0,92308.0,DebtCon,Other,6.0,0.0,0.0,202.490444822362,3.0,19.0,42.4203453075235,0
0,16400,62786.0,79154.0,DebtCon,,7.0,,,,,,24.8389400677238,1
0,16400,21857.0,51994.0,HomeImp,ProfExe,7.0,0.0,0.0,201.933333333333,0.0,14.0,,0
0,16400,71264.0,94726.0,DebtCon,Other,1.0,0.0,0.0,177.257342400609,1.0,31.0,35.0344813551588,0
0,16400,119879.0,128546.0,DebtCon,,16.0,0.0,0.0,182.997381158781,0.0,17.0,40.8508868379895,0
0,16400,86623.0,124048.0,,,,,,,,,35.8107693620216,1
1,16400,54818.0,74447.0,DebtCon,Office,3.0,2.0,3.0,208.088864275134,1.0,50.0,41.9564297195088,1
0,16400,57139.0,164133.0,DebtCon,ProfExe,21.0,0.0,0.0,238.461003099932,0.0,27.0,22.2068460146183,0
0,16400,73466.0,89453.0,DebtCon,Other,4.0,0.0,0.0,198.827423760542,3.0,19.0,41.5234974089654,1
0,16400,63574.0,88586.0,HomeImp,Other,,0.0,0.0,298.146551724849,0.0,20.0,29.1533720161316,1
0,16400,82869.0,94390.0,DebtCon,ProfExe,8.0,0.0,2.0,358.050660232319,,42.0,39.0606273081808,0
0,16400,57651.0,76854.0,DebtCon,Office,1.0,0.0,0.0,172.200092201078,0.0,25.0,31.8196221720565,0
1,16400,48700.0,72500.0,DebtCon,Other,,0.0,1.0,127.3,1.0,39.0,,1
0,16400,81700.0,109025.0,DebtCon,ProfExe,10.0,0.0,0.0,155.266666666667,3.0,19.0,,1
0,16400,62018.0,91832.0,DebtCon,ProfExe,9.0,0.0,0.0,202.322500203927,0.0,19.0,20.3804642098725,1
0,16400,,51454.0,DebtCon,Other,,,,338.110806777527,,17.0,33.4918360854461,1
0,16400,107669.0,115881.0,DebtCon,Other,0.0,0.0,0.0,136.81211951332,1.0,21.0,39.699961675466,1
0,16400,47428.0,76483.0,DebtCon,ProfExe,4.0,0.0,0.0,232.315544712465,3.0,31.0,33.1068357756533,0
0,16400,58664.0,89589.0,DebtCon,Office,27.0,0.0,0.0,211.441102063709,0.0,21.0,34.2563648852736,1
0,16400,71906.0,86144.0,DebtCon,Office,2.0,0.0,0.0,126.170152313228,1.0,20.0,23.6980076250751,1
0,16400,89858.0,105796.0,DebtCon,Office,29.0,,1.0,340.711675136129,2.0,49.0,36.0039159360407,1
0,16400,100014.0,122281.0,DebtCon,ProfExe,0.0,0.0,0.0,123.133987623216,0.0,30.0,34.9366739079946,1
0,16400,65898.0,85424.0,HomeImp,ProfExe,10.0,0.0,1.0,173.533210413417,0.0,14.0,26.9319948584689,1
0,16400,86422.0,116097.0,,,,,,,,,35.5989507637121,1
0,16400,102103.0,133626.0,DebtCon,ProfExe,5.0,0.0,0.0,95.3663483657944,0.0,14.0,31.2751825241536,1
0,16400,85601.0,100078.0,HomeImp,Office,,0.0,0.0,176.69874119316,1.0,25.0,43.0274705282913,1
0,16500,44330.0,72618.0,DebtCon,Other,6.0,0.0,0.0,101.495365659178,2.0,15.0,41.4570251993821,0
0,16500,48491.0,112677.0,HomeImp,Office,2.0,,2.0,138.096086099679,1.0,23.0,37.2533332237756,1
0,16500,47636.0,59586.0,DebtCon,Other,16.0,0.0,0.0,284.065542034054,0.0,21.0,29.9690063334578,0
1,16500,52028.0,63745.0,DebtCon,Other,7.0,0.0,0.0,105.530376061324,4.0,18.0,41.3448458346607,1
0,16500,44110.0,65748.0,DebtCon,Other,7.0,0.0,0.0,99.1935525751303,3.0,14.0,41.4156312506439,1
0,16500,,88454.0,DebtCon,Office,30.0,0.0,0.0,320.421450283856,0.0,16.0,14.0979408960407,1
1,16500,94403.0,,DebtCon,Office,9.0,0.0,1.0,217.786841394437,0.0,19.0,,0
0,16500,64992.0,97348.0,HomeImp,Office,8.0,,,123.668820769324,0.0,11.0,36.1079235521182,1
0,16500,97010.0,128101.0,DebtCon,Mgr,9.0,,,250.681861976705,2.0,41.0,36.9333311641278,1
0,16500,77049.0,98658.0,DebtCon,Other,5.0,3.0,0.0,77.9928161064064,0.0,21.0,23.1200738008879,1
1,16500,92900.0,116000.0,DebtCon,Mgr,10.0,1.0,,83.1666666666667,1.0,27.0,,1
0,16500,64081.0,100796.0,HomeImp,ProfExe,22.0,0.0,1.0,243.941685879904,1.0,24.0,38.3278163539003,1
0,16500,23169.0,41677.0,DebtCon,ProfExe,20.0,0.0,0.0,208.076943213941,2.0,15.0,34.4305751537022,0
1,16500,48833.0,68872.0,DebtCon,Other,1.0,0.0,0.0,60.3906522937829,0.0,12.0,22.4596243869046,1
1,16500,143404.0,165267.0,DebtCon,Mgr,14.0,0.0,1.0,169.737362902195,1.0,31.0,36.1781219995805,0
0,16500,,42894.0,HomeImp,Other,1.0,0.0,0.0,331.426869538875,0.0,8.0,26.8958044572667,1
0,16500,67619.0,93500.0,HomeImp,ProfExe,8.0,0.0,0.0,82.1666666666667,0.0,16.0,,0
0,16500,56500.0,80000.0,DebtCon,Other,2.0,0.0,0.0,308.433333333333,3.0,16.0,,1
0,16500,163000.0,193000.0,DebtCon,ProfExe,10.0,0.0,0.0,262.733333333333,1.0,38.0,,1
0,16500,76000.0,110000.0,DebtCon,Mgr,18.0,0.0,0.0,242.5,5.0,31.0,,0
1,16500,65900.0,87000.0,DebtCon,Other,26.0,0.0,3.0,109.566666666667,5.0,35.0,,1
1,16500,50000.0,,DebtCon,Mgr,1.0,0.0,0.0,120.733333333333,3.0,11.0,,1
1,16500,67000.0,109500.0,DebtCon,Mgr,2.0,4.0,0.0,217.1,2.0,24.0,,0
0,16500,126872.0,167611.0,DebtCon,Office,5.0,0.0,0.0,136.122434749651,1.0,21.0,26.4045284072796,1
0,16500,51758.0,138693.0,DebtCon,Other,2.0,0.0,0.0,283.069840935055,5.0,43.0,39.7167707154699,0
0,16500,52030.0,158296.0,DebtCon,ProfExe,20.0,0.0,0.0,218.539265733543,0.0,27.0,22.4847917511709,1
1,16500,43223.0,46925.0,DebtCon,Other,10.0,0.0,0.0,178.002383414073,4.0,20.0,40.206333768408,1
0,16500,44946.0,64918.0,HomeImp,Other,25.0,0.0,0.0,247.278407847696,0.0,14.0,24.3579495426444,1
0,16500,48674.0,73720.0,DebtCon,ProfExe,17.0,0.0,0.0,186.473071485614,0.0,23.0,38.3736078102112,1
0,16500,8795.0,164000.0,HomeImp,Mgr,23.0,0.0,0.0,76.0666666666667,2.0,21.0,,1
0,16500,74263.0,98922.0,DebtCon,Office,0.0,0.0,0.0,139.831246544317,3.0,20.0,31.8144293535754,1
0,16500,102552.0,144461.0,DebtCon,Office,1.0,,,136.724489487423,2.0,15.0,34.1078888162961,1
0,16500,42317.0,66966.0,HomeImp,ProfExe,3.0,0.0,0.0,206.238389155239,3.0,17.0,35.0063794695057,1
0,16500,94920.0,118156.0,DebtCon,Other,9.0,0.0,0.0,295.285523477616,2.0,18.0,32.1716319314212,0
0,16500,,29168.0,DebtCon,Other,11.0,,,102.130368198667,2.0,8.0,31.566885271965,0
0,16500,45441.0,76145.0,DebtCon,Mgr,4.0,0.0,0.0,124.033383160639,1.0,8.0,28.173450675776,0
0,16500,36206.0,53040.0,HomeImp,Other,9.0,0.0,0.0,118.301371844512,0.0,9.0,17.7477835511033,1
0,16600,9626.0,96887.0,HomeImp,Other,14.0,0.0,0.0,263.766246650792,0.0,23.0,28.6747019824827,0
0,16600,77380.0,123638.0,,,,,,,,,34.1186153579264,1
0,16600,95860.0,123546.0,DebtCon,Office,0.0,,2.0,252.757487942732,1.0,29.0,40.6085674825164,1
0,16600,81275.0,106691.0,DebtCon,ProfExe,1.0,0.0,0.0,289.376137985996,1.0,20.0,38.4752409905546,1
0,16600,57094.0,94944.0,,ProfExe,9.0,0.0,0.0,,0.0,15.0,24.0230482368977,0
0,16600,97749.0,164103.0,,Other,,1.0,,263.846777404474,,23.0,37.3868542863414,1
0,16600,102543.0,119493.0,DebtCon,Office,3.0,0.0,0.0,276.693185171927,0.0,33.0,29.2840718586389,1
0,16600,55912.0,81552.0,DebtCon,Other,6.0,,,106.512931716886,0.0,7.0,36.7637526716868,1
0,16600,45877.0,68563.0,HomeImp,Office,2.0,1.0,0.0,119.500764729279,0.0,18.0,33.0730483452943,0
0,16600,74784.0,100221.0,DebtCon,Mgr,1.0,0.0,0.0,90.0504475097422,0.0,17.0,25.7083938017713,0
1,16600,42259.0,,DebtCon,Other,1.5,1.0,3.0,209.966666666667,0.0,20.0,,1
0,16600,,50732.0,DebtCon,Office,0.0,0.0,0.0,96.3628947461399,2.0,9.0,42.3991392785726,0
0,16600,,56631.0,DebtCon,Office,2.0,0.0,0.0,98.7602232325712,1.0,8.0,39.7995274008296,0
0,16600,71564.0,84627.0,DebtCon,Office,5.0,0.0,0.0,114.640132878594,1.0,20.0,22.3231426047409,1
0,16600,74681.0,95471.0,DebtCon,Other,6.0,0.0,0.0,187.653510429709,4.0,19.0,40.4537531549361,0
0,16600,28694.0,44165.0,DebtCon,ProfExe,20.0,0.0,1.0,206.717651185857,2.0,16.0,30.639022910045,1
0,16600,,43880.0,DebtCon,Other,,,,351.725502995325,,15.0,31.5342889172185,1
0,16600,69644.0,100411.0,DebtCon,Office,0.0,0.0,0.0,149.09522704247,4.0,19.0,29.725746822155,0
0,16600,71096.0,104437.0,HomeImp,ProfExe,9.0,0.0,0.0,246.959636276464,1.0,12.0,37.0995326053349,0
0,16700,62933.0,91790.0,DebtCon,Other,2.0,0.0,0.0,185.372462417628,0.0,31.0,35.2572714903333,0
0,16700,64862.0,107919.0,HomeImp,ProfExe,10.0,0.0,0.0,260.158547787198,0.0,11.0,36.8243390331624,1
0,16700,62933.0,95498.0,DebtCon,Office,0.0,0.0,1.0,161.660994251125,0.0,25.0,24.2625680198486,0
0,16700,,29387.0,DebtCon,Other,13.0,,,80.8205914566676,2.0,8.0,33.3644913368088,0
0,16700,102687.0,137417.0,DebtCon,ProfExe,7.0,0.0,0.0,97.7635118556473,0.0,14.0,31.1080049195644,1
0,16700,86076.0,130341.0,DebtCon,ProfExe,12.0,0.0,0.0,295.954339609775,0.0,18.0,28.4479924052665,1
0,16700,31135.0,60478.0,DebtCon,Other,14.0,0.0,0.0,105.133271056557,0.0,18.0,39.1229968041475,1
0,16700,43794.0,61446.0,DebtCon,,6.0,0.0,0.0,96.4547059064908,1.0,9.0,28.4529808586105,1
0,16700,54079.0,112463.0,HomeImp,Office,1.0,,3.0,134.925713755943,1.0,23.0,37.0339543872205,0
0,16700,51310.0,76704.0,DebtCon,Other,2.0,,2.0,271.651947700616,0.0,10.0,37.6300571592897,1
0,16700,11059.0,92706.0,HomeImp,Other,13.0,0.0,1.0,262.610339981266,0.0,23.0,29.8847577422228,1
0,16700,59207.0,83146.0,DebtCon,Other,2.0,0.0,0.0,309.496387979535,3.0,15.0,43.4880664104075,1
1,16700,77083.0,103540.0,DebtCon,Other,17.0,0.0,0.0,170.812372845567,,10.0,37.2264305970056,0
0,16700,67238.0,96535.0,HomeImp,Office,7.0,,,103.472608185665,0.0,10.0,39.3496505183399,1
0,16700,,56374.0,DebtCon,Office,1.0,0.0,0.0,73.4289423970166,1.0,9.0,40.8291287275213,1
0,16700,29404.0,45209.0,DebtCon,ProfExe,20.0,0.0,1.0,195.552329614985,2.0,16.0,31.0580843642531,1
0,16700,12830.0,56465.0,DebtCon,ProfExe,3.0,0.0,0.0,301.148522312968,0.0,15.0,18.251480863556,0
0,16700,53423.0,85685.0,HomeImp,ProfExe,5.0,0.0,0.0,109.429428256233,0.0,12.0,28.1606113124362,1
0,16700,5106.0,93277.0,HomeImp,Other,14.0,0.0,0.0,269.962688731592,0.0,23.0,29.8759280666038,1
0,16700,105556.0,136568.0,DebtCon,Other,0.0,0.0,0.0,273.725072777827,0.0,47.0,40.0416846524652,1
0,16800,57329.0,83695.0,DebtCon,Other,3.0,0.0,0.0,294.999701547825,2.0,16.0,40.625052690797,1
0,16800,76852.0,90429.0,DebtCon,Other,6.0,0.0,0.0,183.843004572078,3.0,18.0,42.2970916956184,1
1,16800,44983.0,65000.0,DebtCon,Sales,4.0,2.0,1.0,77.0333333333333,6.0,43.0,,1
1,16800,27623.0,88231.0,DebtCon,ProfExe,8.0,0.0,0.0,122.463271956768,0.0,12.0,55.9620222188728,0
0,16800,56979.0,90008.0,HomeImp,ProfExe,10.0,0.0,2.0,178.92995639149,1.0,12.0,27.8164203015465,0
1,16800,69284.0,,DebtCon,Office,21.0,0.0,0.0,190.69331374608,1.0,20.0,35.8940258591687,1
0,16800,50050.0,140222.0,DebtCon,Other,4.0,0.0,0.0,272.499835329761,5.0,43.0,40.0333782430521,1
0,16800,23670.0,41879.0,DebtCon,Mgr,17.0,1.0,0.0,106.398569748726,0.0,17.0,26.6967162611087,1
0,16800,62557.0,95747.0,DebtCon,Other,0.0,0.0,0.0,188.189005036417,1.0,31.0,35.2858447444699,1
1,16800,16204.0,27781.0,HomeImp,Other,1.0,10.0,0.0,190.577096819202,0.0,9.0,27.1468856479725,0
1,16800,113021.0,146222.0,,Mgr,5.0,3.0,2.0,123.893419740912,2.0,65.0,62.5593078227384,1
0,16800,67049.0,89729.0,HomeImp,Other,,0.0,0.0,286.375128559971,0.0,20.0,28.7391280160701,0
0,16800,81820.0,100366.0,DebtCon,ProfExe,6.0,0.0,1.0,335.300327298446,,41.0,36.211626811927,0
1,16800,87300.0,155500.0,DebtCon,Other,3.0,0.0,0.0,1154.63333333333,0.0,0.0,,0
1,16800,50445.0,71711.0,DebtCon,Other,5.0,0.0,0.0,71.2307616886999,5.0,18.0,40.5829134780229,1
0,16800,73280.0,103067.0,DebtCon,Other,1.0,0.0,0.0,140.3621340082,0.0,17.0,34.0022953732602,0
0,16800,102838.0,111319.0,DebtCon,Office,1.0,0.0,0.0,257.328596601513,0.0,34.0,27.576596890379,1
0,16800,46312.0,67166.0,HomeImp,Other,27.0,0.0,0.0,241.508383888308,0.0,14.0,26.2207174317449,0
0,16800,50135.0,93772.0,DebtCon,ProfExe,5.0,0.0,0.0,126.489405053018,2.0,21.0,35.8563548870694,1
0,16800,58193.0,82942.0,DebtCon,Other,1.0,0.0,0.0,320.063009656906,3.0,16.0,42.8459628628781,1
0,16800,39352.0,60943.0,HomeImp,Other,25.0,0.0,0.0,237.763623295767,0.0,13.0,25.4398882345855,1
0,16800,144756.0,183810.0,DebtCon,Mgr,11.0,0.0,0.0,243.542254944439,0.0,20.0,26.7339828350693,1
0,16800,94851.0,119053.0,DebtCon,Office,2.0,0.0,1.0,270.998611102451,1.0,34.0,27.0092392885169,1
0,16800,115870.0,130809.0,DebtCon,,15.0,0.0,0.0,177.632282478383,0.0,17.0,39.5672081623213,1
0,16900,131002.0,166859.0,DebtCon,Office,4.0,0.0,0.0,135.856423159729,0.0,20.0,28.151885281099,1
0,16900,,51549.0,DebtCon,Office,1.0,0.0,0.0,75.4137455633689,1.0,8.0,40.6281992328531,1
0,16900,30856.0,56961.0,HomeImp,Other,11.0,0.0,0.0,116.817707370368,1.0,10.0,20.3445821678427,1
0,16900,71672.0,96677.0,DebtCon,Other,1.0,0.0,0.0,153.791694816034,0.0,30.0,35.3278361683049,1
0,16900,47129.0,62342.0,DebtCon,Other,15.0,0.0,0.0,290.148921221638,0.0,21.0,30.3185967953217,0
0,16900,31143.0,75125.0,HomeImp,Other,,1.0,0.0,237.17904542093,0.0,49.0,42.1322805648028,0
1,16900,63800.0,85000.0,DebtCon,Other,2.0,0.0,6.0,127.8,2.0,33.0,,1
